405.41,1.8396,1.2816,92.078,50.567,175.59,0.63396,0.34461,0.13448,0.288,-0.064,-0.81818,0.168,-0.184,-0.47727,0.112,-0.24,-0.31818,0,-0.352,0,-0.352,-0.352,0.176,0.3696
379.48,1.4487,0.2848,104.88,59.713,147.46,0.72413,0.49986,0.27122,0.296,0.4,2.8462,0.144,0.224,1.8,0.104,0.168,1.625,0.056,0.096,1.4,0.04,0.04,0.688,-0.1552
384.38,1.4777,0.512,111.54,53.357,158.07,0.71254,0.4822,0.26367,0.28,0.384,2.6923,0.152,0.232,1.9,0.112,0.184,1.5556,0.064,0.104,1.6,0.04,0.04,0.6848,-0.1488
380.32,1.474,1.008,101.2,49.054,154.75,0.72371,0.49099,0.2734,0.28,0.088,-1.4583,0.168,-0.024,-0.875,0.128,-0.064,-0.66667,0.064,-0.128,-0.33333,-0.192,-0.192,0.144,0.3936
388.49,1.4422,0.4064,119.41,57.223,154.38,0.7205,0.49958,0.2706,0.32,0.424,3.0769,0.168,0.256,1.9091,0.12,0.192,1.6667,0.064,0.112,1.3333,0.048,0.048,0.6864,-0.1488
340.57,1.491,1.208,114.96,55.749,129.9,0.71282,0.47808,0.27133,0.28,0.384,2.6923,0.144,0.232,1.6364,0.112,0.184,1.5556,0.056,0.104,1.1667,0.048,0.048,0.6848,-0.1488
571.02,1.3227,1.2112,92.438,51.034,152.72,0.6219,0.47019,0.10976,0.288,0.408,2.4,0.248,0.344,2.5833,0.184,0.264,2.3,0.096,0.144,2,0.048,0.048,0.528,-0.1056
361.3,1.447,0.3792,113.99,53.793,131.55,0.7256,0.50147,0.26862,0.288,0.392,2.7692,0.144,0.224,1.8,0.112,0.184,1.5556,0.056,0.096,1.4,0.04,0.04,0.68,-0.144
328.9,1.5067,1.0432,120.51,58.796,122.95,0.70982,0.47109,0.26737,0.28,0.376,2.9167,0.152,0.232,1.9,0.112,0.184,1.5556,0.064,0.104,1.6,0.04,0.04,0.688,-0.1456
386.38,1.4581,0.3552,118.97,55.619,158.25,0.71987,0.49372,0.27389,0.28,0.376,2.9167,0.136,0.208,1.8889,0.104,0.168,1.625,0.056,0.096,1.4,0.04,0.04,0.6848,-0.1424
384.85,1.463,0.6096,121.42,60.053,153.63,0.72525,0.49574,0.27021,0.328,0.424,3.4167,0.16,0.24,2,0.112,0.184,1.5556,0.056,0.096,1.4,0.04,0.04,0.6848,-0.144
369.79,1.4511,0.8224,123.56,61.646,141.53,0.71945,0.49581,0.26969,0.344,0.448,3.3077,0.168,0.248,2.1,0.128,0.2,1.7778,0.064,0.112,1.3333,0.048,0.048,0.688,-0.1472
344.7,1.5035,0.4672,121.87,59.83,132.22,0.71408,0.47493,0.26606,0.272,0.376,2.6154,0.144,0.224,1.8,0.104,0.176,1.4444,0.056,0.104,1.1667,0.048,0.048,0.688,-0.1456
380.66,1.481,0.9504,121.17,58.761,153.7,0.71817,0.48492,0.2644,0.272,0.248,-11.333,0.136,0.112,-5.6667,0.096,0.072,-4,0.048,0.024,-2,-0.024,-0.024,0.1424,0.4016
389.3,1.5092,0.4768,92.583,39.577,159.76,0.69676,0.46167,0.23816,0.392,0.488,4.0833,0.184,0.264,2.3,0.144,0.208,2.25,0.072,0.112,1.8,0.04,0.04,0.6992,-0.1456
710.56,1.3169,1.5936,165.5,74.15,92.761,2.8565,2.1692,0.91634,0.32,0.424,3.0769,0.16,0.24,2,0.12,0.184,1.875,0.064,0.104,1.6,0.04,0.04,0.776,-0.152
710.56,1.3169,1.5936,165.5,74.15,92.761,2.8565,2.1692,0.91634,0.32,0.424,3.0769,0.16,0.24,2,0.12,0.184,1.875,0.064,0.104,1.6,0.04,0.04,0.776,-0.152
663.34,1.6296,0.1392,107.44,10.229,137.16,2.8408,1.7433,1.0041,0.304,0.408,2.9231,0.16,0.24,2,0.128,0.2,1.7778,0.064,0.104,1.6,0.04,0.04,0.8224,-0.1584
574.85,1.4266,1.3328,179.92,118.29,84.661,2.963,2.077,1.1716,0.304,0.448,2.1111,0.184,0.296,1.6429,0.136,0.24,1.3077,0.08,0.152,1.1111,0.072,0.072,0.9056,-0.1904
924.07,1.417,0.2496,152.25,98.729,166.67,2.9714,2.097,0.90976,0.36,0.544,1.9565,0.216,0.36,1.5,0.168,0.296,1.3125,0.088,0.168,1.1,0.08,0.08,0.9744,-0.248
996.38,1.4265,0.1056,130.6,69.709,195.47,2.84,1.9909,0.82725,0.392,0.072,-1.225,0.264,-0.056,-0.825,0.2,-0.12,-0.625,0.112,-0.208,-0.35,-0.32,-0.32,0.2544,0.5408
1111.4,1.2444,0.1184,133.29,72.826,195.47,2.6847,2.1574,0.78077,0.376,0.576,1.88,0.248,0.416,1.4762,0.184,0.336,1.2105,0.104,0.208,1,0.104,0.104,1.0288,-0.2432
1234.6,1.094,0.9968,92.699,51.52,65.867,0.50902,0.4653,0.0099163,-0.12,-0.072,-2.5,0,0.048,0,0,0.048,0,0,0.048,0,0.048,0.048,0.3088,-0.0816
0,0.92636,1.5056,117.64,66.944,51.915,0.45954,0.49606,-0.042979,0.456,0.576,3.8,0.224,0.32,2.3333,0.152,0.24,1.7273,0.104,0.16,1.8571,0.056,0.056,0.4752,-0.1056
0,1.03,0.7568,110.42,61.261,87.927,0.53449,0.51892,-0.043041,0,-0.008,0,0,-0.008,0,0,-0.008,0,0,-0.008,0,-0.008,-0.008,0.6832,-0.1488
756.07,1.43,0.2272,101.6,78.09,150.07,2.9459,2.0601,1.181,0.384,0.056,-1.1707,0.184,-0.144,-0.56098,0.152,-0.176,-0.46341,0.096,-0.232,-0.29268,-0.328,-0.328,0.1824,0.5952
817.24,1.4342,0.1184,102.56,78.464,150.07,2.9546,2.0601,1.0108,0.36,0.488,2.8125,0.16,0.264,1.5385,0.136,0.224,1.5455,0.088,0.144,1.5714,0.056,0.056,0.96,-0.1824
1791.7,1.1399,0.2896,145.45,95.58,128.85,2.2705,1.9918,0.16877,0.352,-0.176,-0.66667,0.216,-0.312,-0.40909,0.16,-0.368,-0.30303,0.104,-0.424,-0.19697,-0.504,-0.528,0.1216,0.3808
733.14,1.4528,0.296,103.32,52.333,127.65,2.9909,2.0587,1.0669,0.464,0.632,2.7619,0.296,0.432,2.1765,0.224,0.344,1.8667,0.096,0.176,1.2,0.08,0.08,1.0576,-0.2288
778.1,1.3469,0.2432,131.03,84.309,127.39,2.9869,2.2177,1.0969,0.456,0.624,2.7143,0.312,0.448,2.2941,0.24,0.36,2,0.112,0.192,1.4,0.08,0.08,1.056,-0.2256
908.39,1.2971,0.4064,98.343,41.259,129.1,2.9512,2.2753,0.85856,0.448,0.616,2.6667,0.304,0.44,2.2353,0.24,0.36,2,0.112,0.192,1.4,0.08,0.08,1.0512,-0.2272
746.75,1.4192,0.352,122.73,49.731,131.13,2.8297,1.9939,0.99096,0.4,-0.176,-0.69444,0.264,-0.312,-0.45833,0.2,-0.376,-0.34722,0.08,-0.496,-0.13889,-0.576,-0.576,0.2288,0.5936
1035.7,1.305,0.0592,121.88,61.055,197.37,2.7487,2.1063,0.86528,0.264,0.376,2.3571,0.144,0.224,1.8,0.112,0.176,1.75,0.04,0.064,1.6667,0.024,0.024,0.728,-0.1568
914.68,1.3937,0.2464,99.367,23.765,171.29,2.7976,2.0072,0.87439,0.216,-0.024,-0.9,0.144,-0.096,-0.6,0.12,-0.12,-0.5,0.072,-0.168,-0.3,-0.24,-0.24,0.1312,0.5328
1018.4,1.2499,0.0752,98.205,23.836,183.58,2.6096,2.0879,0.81793,0.216,0.296,2.7,0.128,0.192,2,0.104,0.16,1.8571,0.056,0.08,2.3333,0.024,0.024,0.4672,-0.1008
993.81,1.2491,0.248,101.64,15.057,197.37,2.6279,2.1038,0.93756,0.296,-0.064,-0.82222,0.152,-0.208,-0.42222,0.128,-0.232,-0.35556,0.08,-0.28,-0.22222,-0.336,-0.36,0.1264,0.4848
698.14,1.4702,0.1392,124.06,35.051,132.07,2.839,1.9311,1.071,0.264,0.344,3.3,0.128,0.192,2,0.104,0.16,1.8571,0.064,0.096,2,0.032,0.032,0.6928,-0.1312
1214,1.1264,0.176,68.75,15.745,147.52,2.2847,2.0283,0.4365,0,0.112,0,0,0.112,0,0,0.112,0,0,0.112,0,0.112,0.112,0.6736,-0.1216
1317.6,1.2617,0.1168,110.72,62.99,168.04,2.4303,1.9262,0.38064,0.24,0.16,-3,0.144,0.064,-1.8,0.12,0.04,-1.5,0.072,-0.008,-0.9,-0.08,-0.08,0.152,0.4096
1783.6,1.0184,0.3984,137.1,55.978,112.81,1.9727,1.9371,0.14106,0,-0.056,0,0,-0.056,0,0,-0.056,0,0,-0.056,0,-0.056,-0.056,0.4352,-0.0864
1633.8,1.1954,0.5328,113.29,65.111,182.6,2.2491,1.8814,0.25668,0,-0.064,0,0,-0.064,0,0,-0.064,0,0,-0.064,0,-0.064,-0.064,0.0864,0.3408
1239,1.3139,1.0832,82.904,31.147,101.97,2.297,1.7482,0.21516,0.368,0.344,-15.333,0.176,0.152,-7.3333,0.12,0.096,-5,0.032,0.008,-1.3333,-0.024,-0.024,0.128,0.216
613.1,1.6196,1.3504,101.32,52.465,95.102,2.5846,1.5959,0.683,0.352,0.432,4.4,0.152,0.208,2.7143,0.12,0.168,2.5,0.032,0.048,2,0.016,0.016,0.6112,-0.1056
1286.8,1.1109,0.9056,76.653,10.102,101.45,2.3627,2.1269,0.29378,0.208,-0.008,-0.96296,0.144,-0.072,-0.66667,0.112,-0.104,-0.51852,0.056,-0.16,-0.25926,-0.216,-0.216,0.12,0.4512
664.05,1.4643,1.3152,86.526,54.226,94.24,2.645,1.8063,0.73913,0.216,0.32,2.0769,0.144,0.224,1.8,0.12,0.184,1.875,0.056,0.088,1.75,0.032,0.032,0.656,-0.1456
734.04,1.2595,0.9456,98.052,54.571,105.51,2.6554,2.1082,0.92257,-0.416,-0.312,-4,0.16,0.248,1.8182,0.128,0.2,1.7778,0.08,0.136,1.4286,0.048,0.016,0.744,-0.176
976.77,1.3739,0.7216,74.819,29.247,169.45,2.506,1.824,0.62634,0.152,0.216,2.375,0.08,0.128,1.6667,0.064,0.096,2,0,0.032,0,0.032,0.032,0.4496,-0.1056
818.51,1.2655,0.7968,77.011,51.297,110.65,2.552,2.0166,0.71189,0.272,0.224,-5.6667,0.168,0.12,-3.5,0.128,0.08,-2.6667,0.072,0.024,-1.5,-0.048,-0.048,0.1536,0.4096
711.36,1.389,0.8464,99.973,48.87,109.69,2.8135,2.0256,0.94272,0.224,0.256,7,0.136,0.168,4.25,0.112,0.144,3.5,0.064,0.096,2,0.032,0.032,0.144,0.3936
661.12,1.4194,0.8256,99.09,48.108,109.74,2.7923,1.9673,1.0301,0.216,0.312,2.25,0.136,0.216,1.7,0.104,0.176,1.4444,0.064,0.104,1.6,0.04,0.04,0.6752,-0.136
999.69,1.1884,0.8768,114.55,53.564,129.95,2.5373,2.135,0.62826,0.184,0.256,2.5556,0.072,0.12,1.5,0.04,0.072,1.25,0,0.032,0,0.032,0.032,0.4528,-0.0992
687.47,1.3155,1.5936,96.254,45.594,82.788,2.5193,1.915,0.68097,0.368,0.536,2.1905,0.216,0.352,1.5882,0.152,0.272,1.2667,0.064,0.136,0.88889,0.072,0.072,0.928,-0.208
851.11,1.1624,0.4512,142.96,58.274,78.799,2.2904,1.9705,0.44772,0.104,-0.288,-0.26531,0.064,-0.328,-0.16327,0.032,-0.36,-0.081633,0,-0.392,0,-0.392,-0.392,0.112,0.3808
0,0.92342,0.5632,155.25,108.86,78.871,1.8093,1.9593,-0.097761,0,-0.24,0,0,-0.24,0,0,-0.24,0,0,-0.24,0,-0.24,-0.24,0.4656,-0.104
1056.5,1.168,0.2672,125.56,92.672,78.323,2.1416,1.8336,0.25006,0,-0.424,0,0,-0.424,0,0,-0.424,0,0,-0.424,0,-0.424,-0.424,0.1136,0.2512
844.07,1.3006,0.8816,99.696,87.748,142.25,2.4516,1.8849,0.75194,0.136,-0.304,-0.30909,0.096,-0.344,-0.21818,0.072,-0.368,-0.16364,0.024,-0.416,-0.054545,-0.44,-0.44,0.1136,0.2464
1944.7,0.98357,0.9168,123.64,91.26,71.227,1.966,1.9988,0.079756,0.352,-0.136,-0.72131,0.216,-0.272,-0.44262,0.184,-0.304,-0.37705,0.144,-0.344,-0.29508,-0.448,-0.488,0.152,0.3472
796.9,1.0802,1.7664,132.25,94.369,76.487,2.1155,1.9583,0.48962,0.384,0.488,3.6923,0.192,0.272,2.4,0.152,0.216,2.375,0.104,0.144,2.6,0.04,0.04,0.7184,-0.2112
1002,1.1145,0.5168,130.09,90.718,69.935,2.1553,1.9338,0.27609,0.368,-0.112,-0.76667,0.216,-0.264,-0.45,0.184,-0.296,-0.38333,0.128,-0.352,-0.26667,-0.472,-0.48,0.2208,0.3488
1202.8,1.0898,0.1648,100.18,91.02,97.432,2.1091,1.9353,0.26738,0.208,-0.208,-0.5,0.144,-0.272,-0.34615,0.12,-0.296,-0.28846,0.072,-0.344,-0.17308,-0.416,-0.416,0.1104,0.1808
1294.3,1.1044,0.584,101.91,87.952,107.65,2.1968,1.9891,0.2695,0.472,0.152,-1.475,0.296,-0.024,-0.925,0.208,-0.112,-0.65,0.144,-0.176,-0.45,-0.32,-0.32,0.1248,0.3344
1484.6,0.93268,0.672,98.061,91.644,77.192,1.9603,2.1018,0.16401,0,-0.448,0,0,-0.448,0,0,-0.448,0,0,-0.448,0,-0.448,-0.448,0.4368,-0.096
308.22,1.4921,1.848,122.87,28.005,100.56,0.74022,0.49609,0.27613,0.32,-0.152,-0.67797,0.152,-0.32,-0.32203,0.112,-0.36,-0.23729,0.056,-0.416,-0.11864,-0.472,-0.472,0.1584,0.4192
474.82,1.3271,1.072,106.32,34.663,119.2,0.51587,0.38871,0.084673,0.024,0.096,0.33333,0.024,0.072,0.5,0.024,0.064,0.6,0.024,0.032,3,0.008,0.008,0.2096,-0.0528
665.29,1.6465,2.2432,159.36,50.827,92.258,2.8115,1.7076,0.64425,0.328,0.464,2.4118,0.112,0.2,1.2727,0.064,0.12,1.1429,0,0.056,0,0.056,0.056,0.8032,-0.1872
1101.9,1.0571,1.3776,160.67,54.063,91.718,2.6278,2.4859,0.49478,0.288,-0.024,-0.92308,0.128,-0.184,-0.41026,0.072,-0.24,-0.23077,0,-0.312,0,-0.312,-0.312,0.1808,0.4384
539.07,1.1989,3.1312,94.058,51.393,32.433,2.3753,1.9812,0.46433,0.416,0.016,-1.04,0.28,-0.12,-0.7,0.224,-0.176,-0.56,0.096,-0.304,-0.24,-0.4,-0.4,0.2096,0.368
891.25,1.3156,1.3792,80.531,45.432,76.532,2.1608,1.6425,0.27551,0.152,0,-1,0.096,-0.056,-0.63158,0.064,-0.088,-0.42105,0,-0.152,0,-0.152,-0.152,0.1056,0.2048
